Date of data Extraction,Brand,Product name,Category,Pack size,Serving size,Servings per pack,Product code,Energy per 100g (or 100ml),Protein per 100g (or 100ml),Total fat per 100g (or 100ml),Saturated fat per 100g (or 100ml),Carbohydrate per 100g (or 100ml),Sugars per 100g (or 100ml),Sodium per 100g (or 100ml),Original Price,Price Promoted,Price Promoted Price,Multi Buy Special,Multi Buy Special Details,Multi Buy Price,UID
2018-11-10 07:18:14 UTC,galbani,bocconcini,"Meat, Seafood & Deli",180g,g,,,,,,,,,,0,FALSE,0,FALSE,,,1541794694.0-W-6340
2018-11-10 07:18:14 UTC,galbani,bocconcini mini,"Meat, Seafood & Deli",180g,g,,,,,,,,,,4.99,FALSE,4.99,FALSE,,,1541794694.0-W-6341
2018-11-13 04:27:05 UTC,galbani,fresh mozzarella,"Meat, Seafood & Deli",120g,20g,6,,1090kJ,20.4g,20.1g,12.8g,<1g,<1g,110mg,3.99,TRUE,3.5,FALSE,,,1542043625.0-W-6378
2018-11-13 04:57:07 UTC,galbani fresh,mozzarella slices,"Meat, Seafood & Deli",180g,g,,,,,,,,,,5,FALSE,5,FALSE,,,1542045427.0-W-6474
2018-11-09 21:07:12 UTC,galiko all natural,pesto basil paste,Pantry,145g jar,g,,,,,,,,,,3,FALSE,3,FALSE,,,1541758032.0-W-6571
2018-11-09 21:07:12 UTC,galiko all natural,ginger minced jar,Pantry,145g,10g,14.5,,154kJ,<0.1g,<0.1g,<0.1g,6.3g,<0.1g,<5.0g,3,FALSE,3,FALSE,,,1541758032.0-W-6572
2018-11-09 21:07:12 UTC,galiko all natural,chilli minced jar,Pantry,145g,g,,,,,,,,,,3,FALSE,3,FALSE,,,1541758032.0-W-6573
2018-11-13 03:57:04 UTC,galliano,liqueur vanilla,Liquor,500ml,Ml,,,,,,,,,,40,FALSE,40,FALSE,,,1542041824.0-W-4719
2018-11-13 03:57:05 UTC,galliano,sambuca,Liquor,500ml,Ml,,,,,,,,,,40,FALSE,40,FALSE,,,1542041825.0-W-4744
2018-11-13 03:57:04 UTC,galliano amaretto,liqueur,Liquor,500ml,Ml,,,,,,,,,,40,FALSE,40,FALSE,,,1542041824.0-W-4717
2018-11-13 03:57:05 UTC,galliano black alla,sambuca,Liquor,500ml,Ml,,,,,,,,,,40,FALSE,40,FALSE,,,1542041825.0-W-4743
2018-11-13 11:12:45 UTC,gallo family vineyard,white zinfandel,Liquor,750ml,Ml,,,,,,,,,,12,FALSE,12,TRUE,3,8,1542067965.0-W-5373
2018-11-13 02:26:50 UTC,galway pipe,port pipe tawny,Liquor,750ml,Ml,,,,,,,,,,35,FALSE,35,TRUE,2,30,1542036410.0-W-4428
2018-11-09 23:22:31 UTC,game farm,spatchcock whole,"Meat, Seafood & Deli",300g - 690g,g,,,,,,,,,,11.73,FALSE,11.73,FALSE,,,1541766151.0-W-5784
2018-11-09 23:22:31 UTC,game farm quail ,breast fillets,"Meat, Seafood & Deli",300g,g,,,,,,,,,,0,FALSE,0,FALSE,,,1541766151.0-W-5785
2018-11-10 21:19:56 UTC,gardener,mixed blossom honey,Pantry,400g,20g,,,Approx. 1400kJ,Approx. 0.2g,Approx. 0g,Approx. 0g,Approx. 82.1g,Approx. 82.1g,Approx. 14mg,4.8,FALSE,4.8,FALSE,,,1541845196.0-W-7445
2018-11-09 20:32:19 UTC,garlic,cloves organic,Fruit & Veg,150g punnet,g,,,,,,,,,,9.5,FALSE,9.5,FALSE,,,1541755939.0-W-3462
2018-11-12 18:56:06 UTC,gatorade,g-active electrolyte water mango flavoured no sugar,Drinks,600ml,Ml,,,,,,,,,,3.4,FALSE,3.4,FALSE,,,1542009366.0-W-2076
2018-11-12 21:11:15 UTC,gatorade,tropical sports drink,Drinks,600ml,600mL,1,,103kJ,0g,0g,0g,6g,6g,51mg,3.5,TRUE,2.3,FALSE,,,1542017475.0-W-2163
2018-11-12 21:11:15 UTC,gatorade,blue bolt sports drink,Drinks,600ml,600mL,1,,103kJ,0g,0g,0g,6g,6g,51mg(2.3mmol),3.5,TRUE,2.3,FALSE,,,1542017475.0-W-2164
2018-11-12 21:11:15 UTC,gatorade,sports drink watermelon,Drinks,600ml,Ml,,,,,,,,,,3.5,TRUE,2.3,FALSE,,,1542017475.0-W-2166
2018-11-12 21:11:15 UTC,gatorade,fierce grape sports drink,Drinks,600ml,600mL,1,,103kJ,0g,0g,0g,6g,6g,51mg (2.3mmol),3.5,TRUE,2.3,FALSE,,,1542017475.0-W-2170
2018-11-12 21:11:15 UTC,gatorade,orange ice sports drink,Drinks,600ml,600mL,1,,103kJ,0g,0g,0g,,,51mg,3.5,TRUE,2.3,FALSE,,,1542017475.0-W-2171
2018-11-12 21:11:15 UTC,gatorade,lemon lime sports drink,Drinks,600ml,600mL,1,,103kJ,0g,0g,0g,6g,6g,51mg (2.3mmol),3.5,TRUE,2.3,FALSE,,,1542017475.0-W-2175
2018-11-12 21:26:17 UTC,gatorade,g2 raspberry,Drinks,600ml,Ml,,,,,,,,,,3.5,FALSE,3.5,FALSE,,,1542018377.0-W-2176
2018-11-12 21:26:17 UTC,gatorade,g2 citrus blast,Drinks,600ml,Ml,,,,,,,,,,3.5,FALSE,3.5,FALSE,,,1542018377.0-W-2177
2018-11-12 21:26:17 UTC,gatorade,g2 glacier freeze,Drinks,600ml,Ml,,,,,,,,,,3.5,FALSE,3.5,FALSE,,,1542018377.0-W-2178
2018-11-12 21:26:17 UTC,gatorade,lemon lime sport electrolyte powder,Drinks,560g,250mL,32,,110kJ,0g,0g,0g,6.3g,6.3g,51mg (2.3mmol),10,TRUE,8.5,FALSE,,,1542018377.0-W-2181
2018-11-12 21:26:17 UTC,gatorade,multi flavour sports drink,Drinks,4x600ml,600mL,4,,183kJ,0g,0g,0g,6g,6g,51mg (2.3mmol),13.5,TRUE,8,FALSE,,,1542018377.0-W-2207
2018-11-12 21:26:17 UTC,gatorade,orange ice sports drink,Drinks,1l,250mL,4,,103kJ,0g,0g,0g,6g,6g,51mg,2.5,FALSE,2.5,FALSE,,,1542018377.0-W-2209
2018-11-12 21:26:18 UTC,gatorade,lemon lime sports drink,Drinks,1l,250mL,4,,103kJ,0g,0g,0g,6g,6g,51mg (2.3mmol),2.5,FALSE,2.5,FALSE,,,1542018378.0-W-2210
2018-11-12 21:26:18 UTC,gatorade,tropical sports drink,Drinks,1l,250mL,4,,103kJ,0g,0g,0g,6g,6g,51mg,2.5,FALSE,2.5,FALSE,,,1542018378.0-W-2211
2018-11-13 14:28:09 UTC,gatorade,blue bolt,Drinks,1l,Litre,,,,,,,,,,2.5,FALSE,2.5,FALSE,,,1542079689.0-W-2298
2018-11-12 12:10:07 UTC,gaytime,ice cream sanga,Freezer,480ml,Ml,,,,,,,,,,8.5,FALSE,8.5,FALSE,,,1541985007.0-W-3046
2018-11-13 00:41:45 UTC,gekkeikan,japanese sake japanese sake,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542030105.0-W-4068
2018-11-12 12:25:09 UTC,gelativo,gelato coffee,Freezer,1l tub,100g,10,,Approx. 843kJ,Approx. 4.4g,Approx. 7.1g,Approx. 4.7g,Approx. 22.2g,Approx. 20.3g,Approx. 54mg,7.99,TRUE,0,FALSE,,,1541985909.0-W-3117
2018-11-12 12:25:09 UTC,gelativo,mango sorbet,Freezer,1l,100mL / 67g,10,,475kJ,0.4g,<0.1g,0.0g,26.5g,23.0g,2.0mg,7.99,TRUE,6,FALSE,,,1541985909.0-W-3118
2018-11-12 12:25:09 UTC,gelativo,sorbet lemon lime lemon lime,Freezer,1l,100g,10,,Approx. 519kJ,Approx. 0.2g,Approx. 0.1g,Approx. 0g,Approx. 30.1g,Approx. 25.5g,Approx. 9mg,6,FALSE,6,FALSE,,,1541985909.0-W-3119
2018-11-13 01:11:51 UTC,gemtree,cabernet sauvignon dragons blood,Liquor,750ml bottle,Ml,,,,,,,,,,20,FALSE,20,FALSE,,,1542031911.0-W-4182
2018-11-13 10:42:41 UTC,gemtree dragon's blood,shiraz,Liquor,750ml,Ml,,,,,,,,,,20,FALSE,20,FALSE,,,1542066161.0-W-5303
2018-11-10 07:18:14 UTC,geoff jansz,marinated buffalo mozzarella cheese,"Meat, Seafood & Deli",250g,g,,,,,,,,,,7.99,FALSE,7.99,FALSE,,,1541794694.0-W-6336
