2018-08-15 06:09:29 UTC	Coles	Banana Muffin Bars 10 pack	Bread & Bakery	420g	42g	10	9122073P	1670	5	17.6	1.8	54.4	34.7	280	6	FALSE	6	FALSE			1534277369.0-C-486
2018-08-15 06:09:29 UTC	Coles	Chocolate Chip Muffins	Bread & Bakery	4 pack			2409285P								3.5	FALSE	3.5	FALSE			1534277369.0-C-502
2018-08-15 06:09:29 UTC	Coles	Gluten Free 5 Seed Loaf	Bread & Bakery	500g			3216695P								5	FALSE	5	FALSE			1534277369.0-C-503
2018-08-15 06:09:29 UTC	Coles	Mini Chocolate Chip Muffins	Bread & Bakery	9 pack			2409310P	1610	5.5	19.4	3.6	46.3	26.8	336	3.5	FALSE	3.5	FALSE			1534277369.0-C-507
2018-08-15 06:09:29 UTC	Coles	Mini Blueberry Muffins	Bread & Bakery	9 pack			2409300P								3.5	FALSE	3.5	FALSE			1534277369.0-C-508
2018-08-15 06:09:29 UTC	Coles	Banana Mini Muffins	Bread & Bakery	9 pack	35g	9	2728964P	1420	4.8	11.8	1.1	51.9	27.9	348	3.5	FALSE	3.5	FALSE			1534277369.0-C-509
2018-08-15 06:09:29 UTC	Coles	Blueberry Muffins	Bread & Bakery	4 pack			2409274P								3.5	FALSE	3.5	FALSE			1534277369.0-C-510
2018-08-15 06:09:29 UTC	Coles	Brioche Slider Buns 8pk	Bread & Bakery	1 each	30g	8	2795699P	1430	9.2	12.4	5.4	46.5	6.5	335	2.7	FALSE	2.7	FALSE			1534277369.0-C-522
2018-08-15 06:09:29 UTC	Coles	Traditional High Top Mixed Grain Bread	Bread & Bakery	850g	Approximately 95g (2 slices)		2649493P	1000	8.5	3	LESS THAN 1g	41.6	3.1	400	2.5	FALSE	2.5	FALSE			1534277369.0-C-530
2018-08-15 06:09:29 UTC	Coles	Traditional High Top Wholemeal Bread	Bread & Bakery	750g	Approximately 84g (2 slices)		2649482P	971	8.9	2.9	LESS THAN 1g	39.2	2.6	400	2.5	FALSE	2.5	FALSE			1534277369.0-C-533
2018-08-15 06:09:29 UTC	Coles	Thin & Crispy Large Pizza Base 12 Inch	Bread & Bakery	750g			1997166P	1340	9.1	8.6	2.8	49.5	4.6	375	6	FALSE	6	FALSE			1534277369.0-C-542
2018-08-15 06:09:29 UTC	Coles	Multigrain Sandwich Bread	Bread & Bakery	650g	Approximately 59.1g (2 slices)		6633768P	1080	9.3	2	LESS THAN 1g	48	2.9	400	1.5	FALSE	1.5	FALSE			1534277369.0-C-546
2018-08-15 06:09:29 UTC	Coles	Cafe Style Raisin Toast	Bread & Bakery	650g			2715816P	1140	8.5	3.5	LESS THAN 1g	48.7	20	260	2.7	FALSE	2.7	FALSE			1534277369.0-C-550
2018-08-15 06:09:30 UTC	Coles	High Fibre White Sandwich Loaf	Bread & Bakery	700g	Approximately 70g (2 slices)		4938243P	957	7.9	2.3	LESS THAN 1g	40.3	2.8	400	2	FALSE	2	FALSE			1534277370.0-C-570
2018-08-15 06:09:30 UTC	Coles	High Fibre Multigrain Sandwich Bread	Bread & Bakery	700g	Approximately 73.7g (2 Slices)		4938312P	1040	9.7	4.1	LESS THAN 1g	39.9	3.7	400	2	FALSE	2	FALSE			1534277370.0-C-572
2018-08-15 06:09:30 UTC	Coles	High Fibre White Toast Bread	Bread & Bakery	700g	Approximately 77.8g (2 slices)		8104382P	956	7.9	2.3	LESS THAN 1g	40.3	2.8	400	2	FALSE	2	FALSE			1534277370.0-C-573
2018-08-15 06:09:30 UTC	Coles	High Fibre Wholemeal Sandwich Bread	Bread & Bakery	700g	Approximately 70g (2 slices)		4938276P	977	9.2	3.2	LESS THAN 1g	38.4	3	400	2	FALSE	2	FALSE			1534277370.0-C-593
2018-08-15 06:09:30 UTC	Coles	Gluten Free Multi Seed Wraps	Bread & Bakery	4 pack			3203988P								5	FALSE	5	FALSE			1534277370.0-C-612
2018-08-15 06:09:30 UTC	Coles	White Toast Bread	Bread & Bakery	650g	Approximately 72.2g (2 slices)		5377163P	1060	8	1.9	LESS THAN 1g	49	2.9	400	1	FALSE	1	FALSE			1534277370.0-C-622
2018-08-15 06:09:30 UTC	Coles	Sliced Wholemeal Sandwich Loaf	Bread & Bakery	650g	Approximately 59.1g (2 slices)		4901356P	991	9	1.9	LESS THAN 1g	42	2.4	400	1.5	FALSE	1.5	FALSE			1534277370.0-C-623
2018-08-15 06:09:30 UTC	Coles	White Sandwich Bread	Bread & Bakery	650g	Approximately 56.5g (2 slices)		4901345P	1060	8	1.9	LESS THAN 1g	49	3	400	1	FALSE	1	FALSE			1534277370.0-C-624
2018-08-15 06:09:30 UTC	Coles	Raisin Toast	Bread & Bakery	560g			2360890P	1130	7.7	2.3	1	52.1	18.1	270	2	FALSE	2	FALSE			1534277370.0-C-625
2018-08-15 06:09:30 UTC	Coles	Sweet Pastry Flan	Bread & Bakery	160g			1855445P								3.5	FALSE	3.5	FALSE			1534277370.0-C-664
2018-08-15 06:09:30 UTC	Coles	Salted Caramel Chocolate Brownie Bites	Bread & Bakery	9 pack	Approximately 23.5g	9	2802808P	1740	4.8	16	11.7	61.3	46	140	4	FALSE	4	FALSE			1534277370.0-C-665
2018-08-15 06:09:30 UTC	Coles	Turkish Pide	Bread & Bakery	400g	100g	4	2470209P	1060	10.1	3	LESS THAN 1g	44.7	3.6	354	2.5	FALSE	2.5	FALSE			1534277370.0-C-668
2018-08-15 06:09:30 UTC	Coles	Mini Fruity Meringues 9 Pack	Bread & Bakery	54g	6g	9	3000528P	1740	5	LESS THAN 1g	LESS THAN 1g	95.4	95.4	88	4	FALSE	4	FALSE			1534277370.0-C-671
2018-08-15 06:09:30 UTC	Coles	Mini Tart Shells	Bread & Bakery	12 pack			1855434P	2210	8.9	30.1	19.2	54.7	6.3	310	4	FALSE	4	FALSE			1534277370.0-C-692
2018-08-15 06:09:30 UTC	Coles	Gluten Free Banana Loaf	Bread & Bakery	400g			3012083P	1810	5	21.7	2.8	53.4	30.6	267	6.5	FALSE	6.5	FALSE			1534277370.0-C-693
2018-08-15 06:09:30 UTC	Coles	Pavlova	Bread & Bakery	1kg	50g	20	6033228P	1380	4	0.0g	0.0g	77	72	61	12	FALSE	12	FALSE			1534277370.0-C-694
2018-08-15 06:09:30 UTC	Coles	Pavlova	Bread & Bakery	500g	Approximately 42g	12	1534306P	1380	4	0.0g	0.0g	77	72	61	0	FALSE	0	FALSE			1534277370.0-C-695
2018-08-15 06:09:30 UTC	Coles	Iced Fruit Cake Bites 9 Pack	Bread & Bakery	170g	Approx. 19g	9	3000481P	1390	2.6	5.1	2	65.4	56.1	130	5.5	FALSE	5.5	FALSE			1534277370.0-C-706
2018-08-15 06:09:30 UTC	Coles	Gluten Free 4 White Rolls	Bread & Bakery	275g			3216753P								4.5	FALSE	4.5	FALSE			1534277370.0-C-707
2018-08-15 06:09:30 UTC	Coles	Gluten Free Iced Carrot Cake	Bread & Bakery	500g			3003694P	1600	3.5	20.8	6.1	44.9	32.5	198	8.5	FALSE	8.5	FALSE			1534277370.0-C-717
2018-08-15 06:09:30 UTC	Coles	Gluten Free Blueberry Muffin	Bread & Bakery	2 pack			3245037P								3.5	FALSE	3.5	FALSE			1534277370.0-C-718
2018-08-15 06:09:30 UTC	Coles	White Chocolate Sponge Cake	Bread & Bakery	700g			3245004P								9	FALSE	9	FALSE			1534277370.0-C-719
2018-08-15 06:09:30 UTC	Coles	Chocolate Caramel Sponge	Bread & Bakery	700g			3245015P								9	FALSE	9	FALSE			1534277370.0-C-720
2018-08-15 06:09:30 UTC	Coles	Gluten Free Fruit Bread	Bread & Bakery	500g			3216710P								5	FALSE	5	FALSE			1534277370.0-C-722
2018-08-15 06:09:30 UTC	Coles	Plain Flat Buns 4pk	Bread & Bakery	1 each			3156006P								3	FALSE	3	FALSE			1534277370.0-C-726
2018-08-15 06:09:30 UTC	Coles	4 Banana Muffin	Bread & Bakery	4 pack			3235419P								3.5	FALSE	3.5	FALSE			1534277370.0-C-727
2018-08-15 06:09:30 UTC	Coles	Blueberry Single Serve Muffin	Bread & Bakery	120g			2611242P								1	FALSE	1	FALSE			1534277370.0-C-728
2018-08-15 06:09:30 UTC	Coles	Melting Moments	Bread & Bakery	8 pack			1843898P	2200	5.3	29.1	18.4	60.9	24.8	102	4.5	FALSE	4.5	FALSE			1534277370.0-C-748
2018-08-15 06:09:30 UTC	Coles	Viennese Fingers	Bread & Bakery	8 pack			9120001P	2160	4.9	27.6	19	61.9	30.5	149	4.5	FALSE	4.5	FALSE			1534277370.0-C-754
2018-08-15 06:09:30 UTC	Coles	4 Seeded Flat Buns	Bread & Bakery	1 each	80g	4	3156017P	1310	10	6.2	LESS THAN 1g	52	4.7	294	3	FALSE	3	FALSE			1534277370.0-C-755
2018-08-15 06:09:30 UTC	Coles	Meringue Nests 8 Pack	Bread & Bakery	1 each			3013279P								4.4	FALSE	4.4	FALSE			1534277370.0-C-770
