Date of data Extraction,Brand,Product name,Category,Pack size,Serving size,Servings per pack,Product code,Energy per 100g (or 100ml),Protein per 100g (or 100ml),Total fat per 100g (or 100ml),Saturated fat per 100g (or 100ml),Carbohydrate per 100g (or 100ml),Sugars per 100g (or 100ml),Sodium per 100g (or 100ml),Original Price,Price Promoted,Price Promoted Price,Multi Buy Special,Multi Buy Special Details,Multi Buy Price,UID
2018-08-15 06:09:30 UTC,Helga's,White Bread 10 Grains & Seeds 750g,Bread & Bakery,750g,,,3180420P,,,,,,,,3.7,FALSE,3.7,FALSE,,,1534277370.0-C-781
2018-08-15 06:09:55 UTC,Helga's,Wholegrain Wraps 8 pack,Bread & Bakery,560g,70g (1 wrap),8,1576463P,1240kJ,9.1g,6.2g,3.1g,47.5g,1.5g,450mg,5,TRUE,4,FALSE,,,1534277395.0-C-8093
2018-08-15 06:09:55 UTC,Helga's,Lower Carb Wholemeal Wraps,Bread & Bakery,250g,50g (1 Wrap),5,2738232P,1250kJ,13.4g,10.1g,4.7g,34.2g,4.2g,450mg,5,TRUE,4,FALSE,,,1534277395.0-C-8129
2018-08-15 08:09:33 UTC,Helga's,White Wraps 8 pack,Bread & Bakery,560g,70g (1 wrap),8,1576474P,1220kJ,8.3g,5.7g,2.8g,49.5g,1.2g,430mg,5,TRUE,4,FALSE,,,1534284573.0-C-11804
2018-08-15 06:09:30 UTC,Ital,Baroni Pandoro,Bread & Bakery,750g,,,2782700P,,,,,,,,8,FALSE,8,FALSE,,,1534277370.0-C-679
2018-08-15 06:09:30 UTC,Jon Jon Bakeries,Black Forest Kisses,Bread & Bakery,150g,25g,6,1013416P,1544kJ,4.4g,17.2g,8.8g,49.6g,27.6g,574mg,2,FALSE,2,FALSE,,,1534277370.0-C-649
2018-08-15 06:09:30 UTC,Jon-Jon,Brandy Snaps 8 pack,Bread & Bakery,120g,,,2496417P,,,,,,,,5,FALSE,5,FALSE,,,1534277370.0-C-650
2018-08-15 06:09:30 UTC,Jon-Jon,Ginger Kisses 8 pack,Bread & Bakery,200g,,,2603798P,,,,,,,,3.5,FALSE,3.5,FALSE,,,1534277370.0-C-794
2018-08-15 06:09:30 UTC,La Fournee Doree,French Marble Brioche With Chocolate Filling,Bread & Bakery,400g,,,1788177P,,,,,,,,7,FALSE,7,FALSE,,,1534277370.0-C-758
2018-08-15 06:09:30 UTC,Lawson's,Traditional Stone Milled Wholemeal Bread,Bread & Bakery,800g,,,6567109P,,,,,,,,5.8,FALSE,5.8,FALSE,,,1534277370.0-C-551
2018-08-15 06:09:30 UTC,Lawson's,Traditional White Bread,Bread & Bakery,800g,,,6287419P,,,,,,,,5.8,FALSE,5.8,FALSE,,,1534277370.0-C-577
2018-08-15 06:09:30 UTC,Lawson's,Traditional Settlers Grain Bread,Bread & Bakery,800g,,,6287408P,,,,,,,,5.8,FALSE,5.8,FALSE,,,1534277370.0-C-579
2018-08-15 06:09:30 UTC,Mission,Chia Wraps 8 pack,Bread & Bakery,384g,,,2071247P,,,,,,,,4.8,FALSE,4.8,FALSE,,,1534277370.0-C-567
2018-08-15 06:09:30 UTC,Mission,Gluten Free 4 Wraps,Bread & Bakery,232g,,,3207082P,,,,,,,,5.5,FALSE,5.5,FALSE,,,1534277370.0-C-589
2018-08-15 06:09:30 UTC,Mission,Red Quinoa 8 Wraps,Bread & Bakery,384g,,,2071167P,,,,,,,,4.8,FALSE,4.8,FALSE,,,1534277370.0-C-613
2018-08-15 06:09:30 UTC,Mission,Wholewheat Mini Wraps 8 pack,Bread & Bakery,384g,48g,8,7863606P,1230kJ,9.0g,8.6g,4.0g,41.8g,5.0g,960mg,4.8,FALSE,4.8,FALSE,,,1534277370.0-C-637
2018-08-15 06:09:30 UTC,Mission,Soft & Fluffy Wrap 12 pack,Bread & Bakery,450g,,,2471234P,,,,,,,,4.99,TRUE,4,FALSE,,,1534277370.0-C-639
2018-08-15 06:09:30 UTC,Mission,Roasted Garlic Wraps,Bread & Bakery,567g,71g,8,6955673P,1260kJ,9.1g,8.5g,4.1g,45.3g,2.5g,792mg,5,FALSE,5,FALSE,,,1534277370.0-C-670
2018-08-15 06:09:55 UTC,Mission,Lite Wrap 10 inch,Bread & Bakery,567 g,71g,8,8636359P,1100kJ,7.9g,1.8g,0.8g,52.8g,6.0g,900mg,5,FALSE,5,FALSE,,,1534277395.0-C-8130
2018-08-15 06:09:55 UTC,Mission,Mini Original Wraps 8 pack,Bread & Bakery,384g,48g,8,7863592P,1270kJ,7.8g,8.3g,4.0g,47.4g,6.0g,900mg,4.8,FALSE,4.8,FALSE,,,1534277395.0-C-8145
2018-08-15 06:09:55 UTC,Mission,Spinach & Herb Wraps 8 pack,Bread & Bakery,567g,71g,8,7620921P,1270kJ,8.0g,8.1g,3.9g,47.5g,6.0g,890mg,5,FALSE,5,FALSE,,,1534277395.0-C-8175
2018-08-15 06:09:55 UTC,Mission,Original Wraps 8 pack,Bread & Bakery,567g,71g,8,6955662P,1270kJ,7.8g,8.3g,4.0g,47.4g,6.0g,900mg,5,FALSE,5,FALSE,,,1534277395.0-C-8180
2018-08-15 06:09:55 UTC,Mission,Wholegrain Wraps 8 pack,Bread & Bakery,567g,71g,8,7863480P,1330kJ,8.5g,9.4g,4.5g,46.9g,5.2g,960mg,5,FALSE,5,FALSE,,,1534277395.0-C-8184
2018-08-15 06:09:30 UTC,Mountain Bread,Quinoa Flat Breads,Bread & Bakery,200g,,,2454869P,,,,,,,,4,TRUE,3,FALSE,,,1534277370.0-C-641
2018-08-15 06:09:30 UTC,Mountain Bread,Rice Flat Bread,Bread & Bakery,200g,25g,8,8275680P,1140kJ,10.3g,1.3g,0.4g,52.9g,2.1g,400mg,4,TRUE,3,FALSE,,,1534277370.0-C-666
2018-08-15 06:09:55 UTC,Mountain Bread,Natural Flat Bread,Bread & Bakery,200g,25g,8,9280325P,1240kJ,,1.4g,0.4g,57.4g,2.3g,450mg,4,TRUE,3,FALSE,,,1534277395.0-C-8143
2018-08-15 06:09:55 UTC,Mountain Bread,Rye Flat Bread,Bread & Bakery,200g,25g,8,5213790P,1150kJ,,1.2g,0.3g,53.1g,2.3g,410mg,4,TRUE,3,FALSE,,,1534277395.0-C-8159
2018-08-15 06:09:29 UTC,Mr Kipling,Angel Slice,Bread & Bakery,170g,,,2762237P,,,,,,,,4,FALSE,4,FALSE,,,1534277369.0-C-292
2018-08-15 06:09:29 UTC,Mr Kipling,Lemon Snack 6 Pack,Bread & Bakery,165g,,,1647164P,,,,,,,,4,FALSE,4,FALSE,,,1534277369.0-C-397
2018-08-15 06:09:30 UTC,Mr Kipling,Festive Bakewells 6 Pack,Bread & Bakery,240g,,,8558357P,,,,,,,,4,FALSE,4,FALSE,,,1534277370.0-C-651
2018-08-15 06:09:30 UTC,Mr Kipling,Lemon Bakewell Trats 6 Pack,Bread & Bakery,225g,,,2863154P,,,,,,,,4,FALSE,4,FALSE,,,1534277370.0-C-691
2018-08-15 06:09:30 UTC,Mr Kipling,French Fancies Selection 8 Pack,Bread & Bakery,205g,,,3217654P,,,,,,,,4,FALSE,4,FALSE,,,1534277370.0-C-769
