Date of data Extraction,Brand,Product name,Category,Pack size,Serving size,Servings per pack,Product code,Energy per 100g (or 100ml),Protein per 100g (or 100ml),Total fat per 100g (or 100ml),Saturated fat per 100g (or 100ml),Carbohydrate per 100g (or 100ml),Sugars per 100g (or 100ml),Sodium per 100g (or 100ml),Original Price,Price Promoted,Price Promoted Price,Multi Buy Special,Multi Buy Special Details,Multi Buy Price,UID
2018-08-15 06:49:40 UTC,weis,Weis Ice Cream Mango & Cream,Freezer,4 pack,80g,4,,579kJ,1.4g,4.3g,3.2g,23.2g,21.5g,19mg,6.8,FALSE,6.8,FALSE,,,1534279780.0-W-2546
2018-08-15 06:49:40 UTC,weis,Weis Ice Cream Mini Mango & Cream,Freezer,8 pack,40g,8,,579kJ,1.4g,4.3g,3.2g,23.2g,21.5g,19mg,6.8,FALSE,6.8,FALSE,,,1534279780.0-W-2547
2018-08-15 06:49:40 UTC,weis,Weis Ice Cream Passionfruit Banana Pineapple,Freezer,4 pack,80g,4,,598kJ,1.5g,4.2g,3.2g,24.2g,22.3g,19mg,6.8,FALSE,6.8,FALSE,,,1534279780.0-W-2548
2018-08-15 06:49:40 UTC,peters drumstick,Peters Drumstick Salted Caramel & White Chocolate,Freezer,4 pack,,,,,,,,,,,8,FALSE,8,FALSE,,,1534279780.0-W-2549
2018-08-15 06:49:40 UTC,peters drumstick,Peters Drumstick Caramel ,Freezer,4 pack,79g,4,,1200kJ,3.0g,12.2g,9.9g,41.2g,29.3g,79mg,8,FALSE,8,FALSE,,,1534279780.0-W-2550
2018-08-15 06:49:40 UTC,connoisseur,Connoisseur Ice Cream Sicilian Blood Orange Choc,Freezer,4 pack,95g,4,,1420kJ,4.3g,23.0g,14.4g,28.6g,27.9g,42mg,8.4,TRUE,4.2,FALSE,,,1534279780.0-W-2551
2018-08-15 06:49:40 UTC,connoisseur,Connoisseur Ice Cream Chocolate Vanilla Almond,Freezer,4 pack,93g,4,,1570kJ,5.3g,25.7g,14.5g,31.0g,27.3g,91mg,8.4,TRUE,4.2,FALSE,,,1534279780.0-W-2552
2018-08-15 06:49:40 UTC,connoisseur,Connoisseur Mango & Coconut Ice Cream,Freezer,4 pack,,,,,,,,,,,8.4,TRUE,4.2,FALSE,,,1534279780.0-W-2553
2018-08-15 06:49:40 UTC,connoisseur kangaroo island,Connoisseur Kangaroo Island Honey With Honeycomb Shards Ice Cream,Freezer,4 pack,,,,,,,,,,,8.4,TRUE,4.2,FALSE,,,1534279780.0-W-2554
2018-08-15 06:49:40 UTC,connoisseur,Connoisseur Ice Cream Mint Choc Cookie,Freezer,4 pack,92g,4,,1550kJ,4.8g,24.3g,14.8g,33.4g,26.3g,90mg,8.4,TRUE,4.2,FALSE,,,1534279780.0-W-2555
2018-08-15 06:49:40 UTC,connoisseur,Connoisseur Belgian Chocolate Fudge With Roasted Hazelnut,Freezer,4 pack,92g,4,,1560kJ,4.5g,25.1g,15.3g,32.4g,28.1g,60mg,8.4,TRUE,4.2,FALSE,,,1534279780.0-W-2556
2018-08-15 06:49:40 UTC,connoisseur,Connoisseur Murray River Salted Caramel Macadamia,Freezer,4 pack,92g,4,,1530kJ,4.6g,24.9g,13.5g,31.1g,27.2g,81mg,8.4,TRUE,4.2,FALSE,,,1534279780.0-W-2557
2018-08-15 06:49:40 UTC,magnum,Magnum Ice Cream White,Freezer,4 pack,82g,4,,1350kJ,3.6g,21.4g,14.6g,29.0g,29.0g,50mg,8.5,FALSE,8.5,FALSE,,,1534279780.0-W-2558
